object_id,link_resource,description
35739,http://www.metmuseum.org/art/collection/search/35739,"Kunz Lochner was one of the few Nuremberg armorers of the mid-sixteenth century to achieve an international reputation. His patrons included the Holy Roman Emperor, the dukes of Saxony, and the king of Poland. This man's armor bears the mark of Nuremberg; Lochner's personal mark, a rampant lion; and the date 1548. The armor was originally part of a small garniture that included exchange elements for field and tournament use. Restorations include the cuirass and the gauntlets.

The horse armor bears only the Nuremberg mark but can be attributed to Lochner on stylistic grounds. The elaborately embossed and etched decoration of the peytral (chest defense) includes an abbreviated inscription that may be interpreted: 1548 K[rist] I[ch] T[rau] G[anz] V[nd] G[ar] H[ans] E[rnst] H[erzog] Z[u] Sachsen (1548 In Christ I trust wholly, Hans [Johann] Ernst, Duke of Saxony). Duke Johann Ernst (1521-1553) may have commissioned the horse armor for his attendance at the Diet of Augsburg, a political assembly of the German nobility called in 1548 by Charles V to deal with the crisis of the Reformation."
211440,http://www.metmuseum.org/art/collection/search/211440,"The wine coolers formed part of the now dispersed so-called Second Duke of Sachsen-Teschen Service, which originally included all kinds of silver tableware as befit the splendor of royal dining. The overall style is indebted to French Neoclassical designs and encapsulates the strong appreciation of contemporary French art and culture by the patrons, Duke Albert Casimir of Sachsen-Teschen (d. 1822) and his consort, Archduchess Maria Christina of Austria (d. 1798), sister of Queen Marie-Antoinette and daughter of Empress Maria Theresa. Nonetheless, the vigorous design, the sparkling play of textures, and the daring juxtaposition of classical elements with whimsical sculptural details embody the freshness of the Viennese interpretation of high-style French Neoclassicism. In 1780 the duke and archduchess were appointed joint governors of the Austrian Netherlands. Imperial court goldsmith Wiirth created a magnificent service that fully exploited the light- reflective quality of the precious metal. Draped around the wine coolers' bodies are lion skins, which refer to Hercules' wearing the skin of the Nemean lion as a symbol of his strength. The lion skins also teasingly evoke insulation of the coolers. The trophies and grapevines symbolize Bacchus, god of wine and erotic ecstasy, representing the triumph of the pleasures of life over an ancient symbol of worldly power."
35703,http://www.metmuseum.org/art/collection/search/35703,"This flintlock sporting gun was made in Vienna for Empress Margarita Teresa (reigned 1666-73), Infante of Spain and wife of Holy Roman Emperor Leopold I (reigned 1658-1705). The empress's crowned monogram in silver is inlaid on each side of the butt, and her arms, an imperial double-headed eagle bearing the shields of Austria and Spain, are engraved on the silver escutcheon on the grip of the stock. The gun's august ownership is matched by the quality of manufacture. It is a work by Jacques (Jacob) Lamarre, a Parisian gunmaker who sought his forture at the imperial court about 1670.

This superb weapon is probably one of Lamarre's earliest Viennese works. It still retains a French character, notably the barrel, with its changing faceted and round sections; the lock, with its chiseled, pierced, and engraved ornament; a burlwood stock with distinctive marbled grain; and a classically inspired profile head in the style of Jean Berain the Younger (1640-1711) on the silver trigger guard. It compares to the finest French firearms of the period, examples of which were sought out by royalty and nobility throughout Europe."
466136,http://www.metmuseum.org/art/collection/search/466136,"This chalice and its companion (1986.3.1) brings together a constellation of holy figures reflecting the shared visual vocabulary of Christian communities in the eastern Mediterranean: a youthful Christ with a cruciform halo, the Virgin Mary in the orant pose, Saint John the Forerunner, a deacon saint holding a censer (likely Saint Stephen), and a youthful saint with a staff. The armored figure killing a dragon on both vessels may be the earliest surviving depictions of Saint George, who, according to tradition, was martyred in the region in the fourth century or earlier."
505347,http://www.metmuseum.org/art/collection/search/505347,"Alessandro Maldura established a woodwind factory in Milan. He received a medal at the Milan Exhibition of 1863 and exhibited flute, oboe, English horn, bass clarinet, and bassoon at the Milan exhibition in 1881. The present instrument was referred to as contrabass clarinet in E♭ as well as 'clarone grande in Mi♭ basso'. It is the oldest surviving contra alto clarinet. (Waterhouse, NLI, 251)

Overall size: 1370
Bore: 23.5

Technical description: Grenadilla with German silver ferrules and bell. Fourteen keys. Five pieces: mouthpiece, crook, upper section, lower section, upright bell. Second speaker with tone hole on crook is a variant that is not depicted in the 1866 bass clarinet patent. Presumably the second speaker tone hole is indispensable for a proper throat B♭ and an easy speaking overblown register. Some tone holes covered (L0, L1, L3, R1, R3). No side E♭4/B♭5 and side trill key for throat A-B♮ and B♭-C. The mechanism uses rod-axles to overcome the distances of the instrument.

L0:   P; speaker.
L1:   P; throat A♮; throat A♭.
L2:   T.
L3:   P; E♭4/B♭5.
L4:   C♯4/G♯5; E3/B♮4; F♯3/C♯5.   
R1:   P; side F4/ C6.
R2:   T.
R3:   T; B♭3/F♮5; side B♮3/F♯5.
R4:   F3/C5; G♯3/E♭5.
Keyhead type: shallow cups
Keymount type: screwed in pillars.

Inscribed on upper and lower section with flower / ""MALDURA / MILANO"" / flower / ""CON BREVETTATO"" / spade; and on bell ""Maldura Milano / Mibemol / Basso"""
35826,http://www.metmuseum.org/art/collection/search/35826,"The visor is fitted with an unusual reinforce depicting the type of grille defense that might be used on a helmet intended for a tournament with swords or clubs. This suggests it was originally part of a garniture that included exchangeable pieces for battle and tournament use."
505371,http://www.metmuseum.org/art/collection/search/505371,"Described as a portable model square piano. Rectangular mahogany veneered case with stringing and borders of lighter veneer (satinwood), back of case not veneered, with 4 slender, square tapered legs decorated with inlay hinged to case bottom so as to fold against bottom, nameboard decorated with floral intarsia, with Battersea white enamel nameplate in oval brass frame; note names written on natural key fronts with C keys marked G, etc., implying transposed tuning; other note names written in ink next to naturals with molded keyfronts, ebony accidentals; brass-knobbed handstop in well to left of keyboard operating damper batten; English simple action, no escapement; overhead dampers on wood arms hinged to removable panel in case back, returned by quill springs; double-strung throughout, no wound strings."
505379,http://www.metmuseum.org/art/collection/search/505379,"Benjamin Crehore may have been the first native born American maker of pianos and was the earliest New England piano maker that is known. This square piano is one of six pianos documented by this maker. 

Technical description:

Rectangular mahogany and rosewood veneered case with bird's eye maple veneer on nameboard, with floral design and with fretwork on either end; on square tapered mahogany-veneer legs with inlaid borders; compass FF-c4 (68 keys), ivory naturals with molded fronts, ebony slips over black-stained accidental blocks; damper pedal implied by hole in case bottom (pedal missing); legs tenoned to frame of independent stand; English double action, intermediate lever with single escapement; wires passing through wood plate adjacent to hitchpin rail carry felt-lined wood damper blocks; unpierced tuning pins; double-strung throughout, lowest eight notes wound."
35827,http://www.metmuseum.org/art/collection/search/35827,"In the late fifteenth century, specialized exchange and reinforcing pieces were devised that allowed a single field armor to be adapted for use in various forms of the tournament. The ensemble of pieces was known as a garniture. The armorers Lorenz Helmschmid (about 1445-1516) and his son Kolman, working for Emperor Maximilian I (1459-1519), were among the principal inventors of the garniture. Exhibited here are some of the earliest pieces stamped with the mark of Kolman, the most innovative armorer of his generation.
These reinforces represent an early form of garniture for the tourney, a combat fought by groups of horseman armed with blunted lances and swords. The decoration imitates the elaborately brocaded textile that was fashionable in court costume."
505417,http://www.metmuseum.org/art/collection/search/505417,"Herman J. Weckwerth of Germania, Wisconsin filed a patent on May 18, 1899 for an unusual mandolin body, which was granted to him on June 27 of the same year. The patent specifices that it is for the design of a mandolin body and shows a drawing of an instrument shaped like the example at The Met. The instrument has four double-courses of strings and a cross-section on the patent reveals a slightly arched top and back. As such, the Weckwerth patent would seem to related to other mandolin designs from the period such as Orville Gibson's archtop mandolin patent of 1898 (see Met number 2015.643a, b, c) and George Contal's Arnola (violaline) patented in France in 1900 (see Met number 2018.869a, b). 

However, the Weckwerth instrument at the museum is set up with a high arched bridge, an arched fingerboard, and a padding like a chinrest on the tailpiece. Further, inside the instrument there is a soundpost and a bass bar. These features indicate the museum's instrument was set up to bow like a violin, rather than pluck like a mandolin. The bowed-mandolin was built for Weckwerth by the highly regarded violin maker Joseph Collingwood of Ottumwa, Iowa. 


Description: Lozenge-shape body with lower end (tail) squared off; arched front (pine) and back; two D-shaped soundholes flaking a crude, high violin-type movable bridge with blocks added under the feet; ebony fingerboard (unfretted) extending above top from an angled violin-type neck terminating in a flat tuning head with geared machine pegs; four pairs of wire strings (lowest two pairs overwound) attached to a wide metal tailpiece that also holds a velvet-covered chinrest; violin-type bass bar and sound post within; dark brown varnish."
464278,http://www.metmuseum.org/art/collection/search/464278,"Portable ivory shrines may have facilitated the transmission of style and composition throughout medieval Europe. This miniature example echoes larger altarpieces or tabernacles, such as those from the abbey church of Saint-Denis outside Paris and the cathedral at Pisa. Images of the Crucifixion and the Glorification of the Virgin are the central focus. The figures are flanked by the personifications Church and Synagogue (above) and by Saints Paul and Peter (below)."
505343,http://www.metmuseum.org/art/collection/search/505343,"This piano was made by the venerable Philadelphia company Loud & Brothers. Piano manufacturing was one of the leading industries in nineteenth century America as the growing middle-class purchased instruments for their homes. Many U.S. cities boasted a thriving industry, and for a time Loud & Brothers was one of the country's leading firms alongside Chickering in Boston and steinway in New York. This elaborately decorated square piano is similar in its decorative treatment to an upright piano by Loud & Brothers also in The Met's collection (1976.317.1).


Technical description: Rectangular mahogany lid and rosewood (exterior) and satinwood (interior) veneered case with rounded corners, decorated with gilt borders (retouched in spots) and floral, acanthus, and scroll work; rests on four turned and deeply reeded legs with brass casters and decorated brass rings; carved, gilded scrolls below case next to front legs concealing drawers; gilded metal moldings; compass FF-f4 (73 keys), ivory accidentals, damper pedal on ""fifth leg"" (missing), which raised dampers; pinblock veneered with bird's-eye maple; heavily threaded pierced and unpierced tuning pins; English double action with intermediate lever and single escapement; crank-type dampers; double-strung throughout, lowest eight notes wound."
650965,http://www.metmuseum.org/art/collection/search/650965,"As the only known work that may be ascribed with reasonable certainty to Gian Giacomo Negroli (1463-1543), this previously unrecorded helmet is a major addition to the small corpus of works marked or signed by members of the celebrated Negroli family of fifteenth- and sixteenth-century Milanese armorers--no more than twenty pieces in total--of which key examples are in the Metropolitan Museum's collection. The father of Filippo Negroli (ca. 1510-1579), one of the greatest armorers of Renaissance Europe, and of Francesco Negroli (ca. 1522-1600), a consummate damascener, Gian Giacomo was an eminent armorer in his own right. Active in Milan around the turn of the sixteenth century, he was one of the most successful members of the Negroli family, and it was in his workshop that Filippo and his brothers long worked and presumably acquired many of the skills that distinguish their works. Until now, none of Gian Giacomo's works had been identified and all that was known about him was thus exclusively derived from archival evidence. This helmet, which is unparalleled in design and superbly crafted, offers new insights into his abilities and accomplishments.

As a precursor to the spectacular embossed armors made by Filippo and Giovan Paolo Negroli (ca. 1513-1569), Gian Giacomo's son and nephew, respectively, and their brothers, for powerful Italian and foreign patrons, including the Emperor Charles V of Austria (1500-1558) and the Dauphin Henry II of France (1519-1559), the helmet under consideration occupies a unique place in the oeuvre of the Negrolis. Until its acquisition, and in the absence of known precedents, it had seemed that Filippo's and Giovan Paolo's embossed armors had no immediate forerunners. This helmet, which exhibits both the boldness of design and virtuosity of execution that characterize their works, strongly suggests that the art of embossing armor in Milan began a generation earlier, with the work of Gian Giacomo. Made at least a decade before Filippo's first known work--a burgonet (helmet) that he made in 1532 for Francesco Maria della Rovere (1490-1538), duke of Urbino--this helmet now ranks as the earliest identified embossed work by any of the Negroli armorers. It is the hitherto missing precedent for the ambitious and highly regarded embossed armors made by Filippo and Giovan Paolo Negroli, and as such a point of departure in the historical development of a style of luxury armor that would bring great fame to Milan and the Negrolis in particular.

This helmet is the first work by the Negrolis to incorporate into an entirely functional and serviceable helmet the fantasy for which they earned great fame and are perhaps best remembered today--in this instance seashells embossed in relief on the bowl and visor. While early sixteenth-century Italian armor was sometimes decorated with embossed ribs or seashells on the rear of the helmet's bowl, the couters (elbow defenses), and poleyns (knee defenses), the seashell embossed on the visor of Gian Giacomo's helmet is unprecedented, and an unmistakable manifestation of the master's creativity and audacity.

It is also a rare example of Italian armor made in the German style (alla tedesca), presumably for export north of the Alps or for an Italian client with northern tastes. Unlike the standard type of Italian cavalry helmet, which is constructed with cheekpieces hinged to the lower edge of the bowl, it has a visor and a bevor designed to rotate on common pivots at the sides of the bowl, in the manner of most German examples of the period. In this, it may be compared to a backplate decorated with flutes in the German fashion, which bears the marks of Francesco Negroli, in the Metropolitan Museum's collection (acc. no. 2014.154)."
503259,http://www.metmuseum.org/art/collection/search/503259,"Originally trained as a metalworker, John Dodd became one of the finest bow makers in Britain. It is thought that he began making bows in the 1770s or 80s, although he is not listed in directories until 1794. Dodd was active in the communities of Lambeth and Kew, from which he received his moniker. While he did supply some violin workshops with bows that bear their brands, including Betts, Forster, and Banks, his other bows (including this one) are stamped with his own surname. 

Technical description: Octagonal pernambuco stick with camber cut in, gold and black leather wrapping, French tip with nearly rectangular mortise possibly converted from T-mortise, ivory headplate, ebony liner, ebony frog (slightly chipped, throat seems enlarged) with prismatic guide, no underside, gold ferrule with engraved crown and lion, mother-of-pearl slide and heelplate, gold-covered octagonal button with rounded edges, engraved ""1813/6""."
446172,http://www.metmuseum.org/art/collection/search/446172,"This folio, copied by Sultan 'Ali Mashhadi--a renowned master of nasta'liq script--once formed part of an anthology of Persian poetry including selections from the works of Sa'di and Hafiz. It was common practice for valuable manuscripts to be remounted within new margins whether for aesthetic or preservation reasons. The folios of this highly treasured fifteenth‑century manuscript were remounted in the sixteenth century within colored margin papers beautifully painted with diverse scenes in silver and gold."
464645,http://www.metmuseum.org/art/collection/search/464645,"While the format of this book cover is typical of Limoges work, the lilac color of the footstool is distinctive."
488694,http://www.metmuseum.org/art/collection/search/488694,"Weary of life in the metropolis, O'Keeffe began taking regular retreats to Lake George, New York, and then to New Mexico. After her first extended trip to the Southwest in 1929, her artistic interests shifted from the buildings of New York to the nature of New Mexico. In this work, O'Keeffe isolates a single skull, highlighting its jagged edges, worn surfaces, and bleached color. To O'Keeffe, such bones represented the desert's enduring beauty and the strength of the American spirit, which is alluded to in the striped background. In 1949 O'Keeffe settled permanently in New Mexico, where she lived until her death in 1986."
502594,http://www.metmuseum.org/art/collection/search/502594,"This ferocious sculpture was made primarily as a display piece and possibly to appeal to the European export market. The two oni (demons) are carrying a large dora (gong) in a procession. The gong, a genuine example, is the type used in theater, tea ceremonies, and Buddhist rituals."
505526,http://www.metmuseum.org/art/collection/search/505526,"This extraordinarily rare piano from about 1790 has a pedal board with eighteen notes that are played like pedals on an organ. Pedal stringed-keyboard instruments were not uncommon in the eighteenth century. Johann Sebastian Bach is known to have owned a pedal harpsichord and Wolfgang Amadeus Mozart's piano by Anton Walter originally had a pedal mechanism. Mozart's D-minor piano concerto, K. 466, requires the use of a pedal mechanism as it cannot be performed with the range of the manual alone. 

This example is attributed to Johann Schmidt of Salzburg, a friend of the Mozart family, whom Leopold Mozart (Wolfgang's father) helped to secure the job of court organ and instrument maker in Salzburg. Indeed, cleaning done in the 1980s revealed the initials of Wolfgang Mozart scratched inside long ago. It is possible that Mozart played this piano in Salzburg. 

Technical description: Cherry and cherry veneer case, panel and frame lid; pedal mechanism enclosed with vertical enclosure serving as front support in place of front legs, hinged lid to cover pedals; oak pinblock veneered to match soundboard, turned legs; compass: manual FF-f3 (61 keys), pedal EE/CC-A (18 pedals), black-stained wood naturals, bone-covered accidentals, leather covered pedals; unpierced tuning pins, double-strung throughout, lowest 6 pairs copper-wound over brass (modern strings); manual action: German with escapement and no check; pedal action: Anglo-German, operating a separate row of 24 hammers that strike the lowest manual notes plus 5 additional notes below the manual compass; pedals octave-coupled; damper jacks rise in rack over strings, dowel-shaped lower portion of damper jacks pass through leather loops and are lifted by leather-lined wood blocks glued to key levers; lowest 24 dampers are lifted independently of manual key action when pedals are operated; leather pads on the backfalls (which are also involved in coupling the pedals to their respective hammers) engage an additional projection on the dampers; lowest 19 key levers are cut away to permit projections to pass through to the backfalls; 2 knee levers: dampers operated by either knee, second lever, controlling ""piano"" stop (leather pads moved between hammers and strings) operated by right knee, handstop engages ""bassoon"" stop (loop of heavy paper or parchment) buzzing over lowest 26 pairs of strings."
505571,http://www.metmuseum.org/art/collection/search/505571,"A small treble-range viol called the pardessus was invented in France mid-century, likely to allow women to play music meant for newly popular violins and flutes."
466109,http://www.metmuseum.org/art/collection/search/466109,"This figure can be identified as one of twenty-four elders who surround God's throne in the Apocalypse (Book of Revelation). The text specifies that they hold harps, but medieval images portray them with a variety of musical instruments, here a viol. Elders never appear as single figures, so this roundel must have been part of a larger, imposing work of art, perhaps an altar, created for the abbey of Conques under Abbot Bégon III (r. 1087-1107)."
505193,http://www.metmuseum.org/art/collection/search/505193,"The common mark HOPF is branded on the back of the instrument below the button, but inside the instrument is stamped KLEE.  This is certainly Josef Klee, of Bohemia, who worked during the 19th century."
466130,http://www.metmuseum.org/art/collection/search/466130,"This object presents Saint John the Forerunner, a deacon saint, a bishop saint, and crosses accompanied by a Greek inscription reading, ""of Saint John of the village of Atarothis."" The deacon saint--identified by his Gospel book and censer--is likely Saint Stephen. Stephen was widely venerated in this period as one of the original seven deacons of the Church and as the first Christian to be martyred for his faith. His presence underscores the close relationship between liturgical ritual, clerical hierarchy, and the authority of scripture in early Christian worship."
505195,http://www.metmuseum.org/art/collection/search/505195,"This is the oldest extant piano by Thomas Loud Evenden, the venerable Philadelphia piano maker who would later be a founder of Loud & Brothers. 

Technical description: Rectangular mahogany veneer case on integral table stand with 3 drawers (center one concave) over turned and reeded legs with brass claw feet; lid not hinged to spine, but composed of four hinged panels plus fall board, the narrow third panel from the front dowelled to case sides, the rear panel having 3 recessed sections formerly covered with cloth; compass FF-c4 (68 keys), ivory naturals with molded fronts, ebony accidentals; pedal mechanism missing (raised dampers by lifting hinged back rail of keyframe, raising key tails); iron oblong unpierced tuning pins; lowest 20 strings on separate bridge; thick (5 cm) spine; English double action with intermediate lever and escapement; dampers (missing) on rods running through a drilled batten alongside the nut, to rest on blocks on the key levers; double strung throughout, lowest 11 notes wound; top 11 keys mounted on separate frame below soundboard, with hammers striking through soundboard cutout; several shanks and heads not original. (L. Libin Dec. 1976)"
505196,http://www.metmuseum.org/art/collection/search/505196,"Alto ophicleide in E-flat with nine keys, body made of brass, detachable looped crook, no tuning slide, bell has rolled rim. Braces and bow guard are simple and unadorned. With associated small, cupped mouthpiece

The ophicleide was a popular low brass instrument in bands and orchestras during the middle decades of the nineteenth century. Drawing its name from a Greek-derived portmanteau of  ""serpent"" and ""keys"", the instrument was devised as an improvment on its predecessor, the serpent. Its key system allowed the toneholes of the ophicleide to be strategically placed to enable it to play better in tune. The ophicleide was superceeded by the tuba and other low brass instruments with valves in the latter part of the nineteenth century. Its distinctive, nasal tone quality differs significantly from that of the modern tuba and makes the ophicleide an important instrument in period performance orchestras."
486014,http://www.metmuseum.org/art/collection/search/486014,"Born in Philadelphia, Charles Sheeler studied art at the Philadelphia School of Industrial Design (1900-03) and at the Pennsylvania Academy of the Fine Arts (1903-06) before traveling to Europe.  In 1912 he took up commercial photography in order to earn a living while he continued to paint.  Sheeler was a versatile artist who moved easily between painting, drawing, printmaking, photography, and film, and there are many correlations between his works in different mediums.  In the 1920s and 1930s Sheeler and Charles Demuth, among others, worked in a style of painting called Precisionism.  Sheeler's sharply focused depictions of buildings, machinery, and interiors were often based on his own photographs.

Between 1926 and 1934 Sheeler produced a series of seven paintings--among them Americana--that depict the interior of his home in South Salem, New York, and his prized collection of early American furnishings.  Americana, as well as the others, may have been based on one of the interior photographs that Sheeler took of his house about 1929.  Filled with a profusion of precisely rendered objects but no people--the painting seems oddly frozen in time and emotionally distant.  The floor and furniture seem to tip upward toward the viewer, making them look off-balance and rather two-dimensional.  The long trestle table and the two side benches hover like flat boards over the other furniture and the floor.  The conflicting geometric and linear patterns of the four rugs, two pillows, woven sofa covering, backgammon set, and cast shadows add to our visual discomfort, as does the unusual cropping of objects.  The verity of Sheeler's realism, however, makes us willing to accept these inconsistencies.  The painting is as much a portrait of the artist's living space as it is a statement about national pride and the values of home and craftsmanship."
505208,http://www.metmuseum.org/art/collection/search/505208,"The Metzler family comprises Valentin Metzler (born Bingen am Rhein, Germany, died London 1833), his son George Richard (born London 1797, died 1867) and his grand-son George Thomas (born London 1835, died 1879). (Waterhouse, NLI, 261)

Overall size: 601
Bore: c-hole 13.2; 13.2
Conical part: 110
Technical description: Boxwood with ivory ferrules and brass keywork. Six pieces: mouthpiece, barrel, upper section, middle section for the fingers of the right hand, lower section with keys, bell. English style long tenon blackwood mouthpiece grooved for cord. English style flask shaped barrel. Upper section square turned wooden rings, lower section round turned wooden rings. Speaker liner projects ca. 4 mm into the bore. Levers for L4, tone-hole and key for R4 mounted in a bell-shaped swelling. Guidance for F♯3/C♯5 zig-zag lever. Bevelled G♯3/E♭5.

L0:   T; speaker.
L1:   T; throat A♮.
L2:   T.
L3:   T.
L4:   E3/B♮4; F♯3/C♯5.   
R1:   T; trill key for throat A-B♮.
R2:   T. 
R3:   T.
R4:   T; G♯3/E♭5.

Keyhead type: flat square.
Keymount type: turned wooden rings, blocks, swelling.

Inscribed on barrel, upper, middle, and lower section ""METZLER / LONDON"".

Mouthpiece shows marks from teeth. Crack in upper section. Socket of lower section cracked. Ivory ferrule of lower section cracked. The unstamped bell is presumably a replacement.

Barrel can not be removed from upper section. 
(Heike Fricke, 2014)"
466131,http://www.metmuseum.org/art/collection/search/466131,"On this incense-burning vessel, Christ is depicted as a youth with short, curly hair. In early Christian art, Christ was often represented in a youthful state as it emphasized his divine vitality rather than his suffering. His halo, with its cruciform elements, signals his identity, while the flanking archangels--understood as heavenly attendants--suggest a vision of Christ in a celestial realm. The censer is inscribed in Greek: ""Of Saint John of the village of Attaroutha."""
503267,http://www.metmuseum.org/art/collection/search/503267,"This grand piano was known as a ""Plain Grand Style 2"" piano. The 8 foot 5 inch piano was Steinway's flagship model and their first piano with eighty-eight keys. It was the ancestor of the Centennial Grand introduced in 1875 that became the iconic ""Model D"" Steinway concert grand piano. This instrument has Steinway's patent resonator and patent double repeating action inside of the rosewood case and supported by three serpentine legs. By the time this instrument was built in 1868, Steinway & Sons had become the leading piano manufacturer in the United States. Innovations such as the cast iron frame and overstringing, both present on this instrument, were adopted by piano manufacturers worldwide. 

This ""Plain Grand Style 2,"" case was finished January 9, 1869 by Hebeler was sold on September 29 to G. DeForest, 37 W. 96th Street. It was resold June 3, 1905 to Mrs. L. L. Haughwant, Reedsville, PA. 

Technical description:
This instrument was probably pitched at a'=435. It has a French rocker action with tubular action frame (patented 1868), 2 pedals, a compression bar to maintain the soundboard crown, a 3/4 plate with holly-leaf openings with agragges throughout, and a glued up (not bent) rim. The present music rack (style in production until 1898) may date from 1905. (Kehl, 1995)"
35701,http://www.metmuseum.org/art/collection/search/35701,"The prints in this pattern book were among the most influential means by which the French fashion of firearms ornament spread throughout Europe and remained the leading style from the late seventeenth century through to the late eighteenth century. The initial eight-plate edition, by the engraver Claude Simonin (deceased by 1693), was published in 1684 and reissued in 1685. The Parisian gunmaker Laurent le Languedoc issued editions with eight and thirteen plates, including designs by the engraver De Lacollombe (active about 1702-1736), in 1705. The three plates shown here are from the expanded edition produced by the engraver Gilles-Antoine Demarteau (1756-1802) in about 1776. The noted arms historian Dr. James D. Lavin acquired this pattern book in Spain in the 1960s. It is annotated in Spanish and shows clears signs of use in an active workshop."
505267,http://www.metmuseum.org/art/collection/search/505267,"Peccatte was born in Mirecourt, France, but moved to Paris in 1826 to join the violin workshop of Jean-Baptiste Vuillaume. In 1836, he went to to work for Francois Lupot, taking over that business when Lupot died in 1838. He returned to Mirecourt in 1847 and retired from bow making in 1872. 

Description: Round pernambuco stock, head faced with ivory, ebony frog inlaid with mother-of-pearl, silver button. Frog and screw button not original; stick repaired in two places (William Salchow, April 1977)."
466129,http://www.metmuseum.org/art/collection/search/466129,"This chalice and its companion (1986.3.2) brings together a constellation of holy figures reflecting the shared visual vocabulary of Christian communities in the eastern Mediterranean: a youthful Christ with a cruciform halo, the Virgin Mary in the orant pose, Saint John the Forerunner, a deacon saint holding a censer (likely Saint Stephen), and a youthful saint with a staff. The armored figure killing a dragon on both vessels may be the earliest surviving depictions of Saint George, who, according to tradition, was martyred in the region in the fourth century or earlier."
505333,http://www.metmuseum.org/art/collection/search/505333,"This type of upright piano was made almost exclusively in Berlin between 1820 and 1850. The Lyraflügel was a fashionable fixture of middle-class Biedermeier parlors in northern German lands. In the period of the Napoleonic occupation (1806-13), the lyre had become a symbol of freedom and liberation. It was popularized in songs based on the collection of patriotic poems, With Lyre and
Sword, by the poet Theodor Körner (1791-1813). These songs, with their references not only to the lyres of Orpheus and Apollo but also to Friedrich Schiller's ideas of freedom and liberation from tyranny, were sung for decades. The lyre became a widespread emblem, as ornament, as lyre guitar, or, here, as frame for the piano pedals.  Schleip was the principal manufacturer of the Lyraflügel, even claiming in 1820 to be its inventor. The early Lyraflügel still had knee levers and straight legs.


From about 1825 on, Schleip built it, as here, with pedals. Finally, in about 1832 he began building heavier instruments with hanging actions. Its three pedals are for una corda, bassoon effect, and release of the dampers. A technical particularity of the instrument is that the sound board is suspended only on the right side so that its left side can vibrate freely like a tuning fork. To balance the volume between bass and treble and to prevent the bass from becoming too dull, the bass side of the sound board is spared. Finally, to further the harmony and beauty of the sound, the strings, the grain of the sound board, and the beams of the supporting structure run parallel to each other at the same angle.

Technical description: Compass. CC to a(superscript 4) (six octaves and a sixth). Three pedals (from left) una corda, bassoon (to g²), damper; lower case of mahogany or jacaranda veneer on four wooden legs terminating in metal claw feet; upper case in shape of gilded seven-string lyre, decorated with carved foliage on cross-bar and body, fluted arms terminating in griffin's head at each end, silk front; keys, ivory naturals, ebony sharps, white name-plate in center of nameboard bordered by marquetry lozenge band, repeated on sides of keyboard."
446183,http://www.metmuseum.org/art/collection/search/446183,"This copy of the Bustan (Orchard) of the poet Sa'di marries fine nasta'liq text with a sumptuous and seemingly infinite array of color combinations. The colors of text panels, borders, and margins vary; facing leaves do not match. The manuscript contains five paintings done in the style of Bukhara, so the book must have been executed there during the period of Mir 'Ali's forced residency"
466124,http://www.metmuseum.org/art/collection/search/466124,"This brooch displays the Anglo-Saxon preference for lavish decoration, with a particular emphasis on fantastic animal forms. Dividing the foot is a strip of niello (a black substance containing silver, copper, lead, and sulphur) terminating in an animal's head, and above the foot is a pair of stylized animal heads with gaping jaws."
35815,http://www.metmuseum.org/art/collection/search/35815,"This is a rare pair of American dueling pistols in the English style. North was the first contractor of military pistols made for the federal government following the Revolution."
505322,http://www.metmuseum.org/art/collection/search/505322,"This unusual violin is one of a group of instruments made by Füssen violin builders that has a scalloped outline. The shape is somewhat reminiscenet of other stringed-instruments, such as viola da gambas and violas d'amore, that have festooned bodies. However, the effect with this instrument is like water rippling. It has been suggested such instruments were made for theatrical performances that required onstage instruments. Such unusual instruments may have been made for a particular visual effect."
505324,http://www.metmuseum.org/art/collection/search/505324,"Franz Joseph Seidel was born in 1806 in Grafenort, Silesia, and died in Mainz 1872. He was appointed as court maker at Hesse-Darmstadt.


Overall size: 813
Bore: c-hole 14.4; f-hole 14.5

Technical description: Dark stained boxwood with silver plated German silver keywork, ferrules and silver plated brass bell. Five pieces: Mouthpiece, barrel, upper section, middle section, and butt with bell. Cocus mouthpiece intended for a ligature is a replacement. Bent barrel. All tone holes under keys lined with German silver. German silver tube in thumb hole, lined with ivory. Zig-zag speaker lever, speaker tone hole on the left hand side of the instrument, featured with an ivory chimney. Wood recessed under some touch pieces. Thumb rest and sling ring on the back of the lower section. Diatonic extension to C3. One tone hole on butt. 16 keys; 2 rings.

L0:   T; speaker.
L1:   T; throat A♮; throat A♭.
L2:   T; cross F4/ C6.
L3:   T; E♭4/B♭5.
L4:   C♯4/G♯5; E3/B♮4; F♯3/C♯5.   
R0:   D3; C3
R1:   T; side F4/ C6; side E♭4/B♭5; side trill key for throat A-B♮ and B♭-C.
R2:   T + spectacle.
R3:   T + spectacle (forked B♭3/F♮5); cross B♭3/F♮5.
R4:   G♯3/E♭5; F3/C5.
Keyhead type: modern.

Keymount type: screwed-in pillars.

Inscribed on barrel and lower section ""SEIDEL / MAINZ"" and on bell in oval cartouche ""Joseph Seidel / Großh[erzoglich] Heßs[ischer] / Hof-Instrumentenmacher""

On mouthpiece: in dotted oval cartouche ""BUFFET / Crampon & Cie / A PARIS"".

Playing accessories: a reed and a string.

(Heike Fricke, 2014)"
