"met_object_id","link_resource","provenance"
"253050","http://www.metmuseum.org/art/collection/search/253050","Said to have come from Western Sicily (Alexander 1930: p. 242)
From before 1928 and until 1930, collection of Guido Russo-Perez (1885-1971), Palermo, Sicily; acquired in 1930, purchased from Guido Russo-Perez."
"503901","http://www.metmuseum.org/art/collection/search/503901","Susan Dwight Bliss ; Jeanette Dwight Bliss ; L. Decloux (until March, 1911)"
"503909","http://www.metmuseum.org/art/collection/search/503909","Title: Alto saxophone in E-flat
Maker: Adolphe (Antoine Joseph) Sax (Belgian, Dinant, Belgium 1814–1894 Paris)
Date: ca. 1855
Geography: Paris, France
Culture: French
Medium: Brass
Dimensions: 23 1/2 × 5 1/2 × 14 in. (59.7 × 14 × 35.6 cm)
Weight: under 40 lbs
Classification: Aerophone-Reed Vibrated-single reed cylindrical
Credit Line: Purchase, Robert Alonzo Lehman Bequest, 2005
Object Number: 2005.82.1a–e, .2a–y
Curatorial Department: Musical Instruments"
"503931","http://www.metmuseum.org/art/collection/search/503931",""
"503968","http://www.metmuseum.org/art/collection/search/503968","Title: Natural Trumpet
Maker: Johann Wilhelm Haas (German, Nuremberg 1649–1723 Nuremberg)
Date: ca. 1700
Geography: Nürnberg, Germany
Culture: German
Medium: Silver
Dimensions: 27 7/8 × 5 × 4 5/8 in. (70.8 × 12.7 × 11.7 cm)
Classification: Aerophone-Lip Vibrated
Credit Line: Funds from various donors, 1954
Object Number: 54.32.1
Curatorial Department: Musical Instruments"
"252948","http://www.metmuseum.org/art/collection/search/252948","Title: Terracotta loutrophoros (ceremonial vase for water)
Period: Archaic
Date: late 6th century BCE
Culture: Greek, Attic
Medium: Terracotta; black-figure
Dimensions: H. 27 3/4 in. (70.5 cm)
Classification: Vases
Credit Line: Funds from various donors, 1927
Object Number: 27.228
Curatorial Department: Greek and Roman Art"
"503939","http://www.metmuseum.org/art/collection/search/503939","Title: Sgra-Snyan
Date: 14th–16th century
Geography: Tibet
Culture: Tibetan
Medium: Carved wood, skin, gesso, gilding
Dimensions: Height: 42 15/16 in. (109 cm)
Classification: Chordophone-Lute-plucked-unfretted
Credit Line: Purchase, Clara Mertens Bequest, in memory of André Mertens, 1989
Object Number: 1989.55
Curatorial Department: Musical Instruments"
"503951","http://www.metmuseum.org/art/collection/search/503951",""
"503954","http://www.metmuseum.org/art/collection/search/503954","Mary Elizabeth Adams Brown"
"503956","http://www.metmuseum.org/art/collection/search/503956","Mary Elizabeth Adams Brown"
"283222","http://www.metmuseum.org/art/collection/search/283222","University Club, New York; San Francisco Mercantile Library; (sold, Swann Auction Galleries, New York, May 10, 1979); [Weston Gallery]; Gilman Paper Company Collection, New York, May 25, 1979"
"503961","http://www.metmuseum.org/art/collection/search/503961","Title: Valve Trumpet in F
Maker: Courtois & Mille (French)
Date: 1881–85
Geography: Paris, France
Culture: French
Medium: Brass, silver-plated
Dimensions: Width: 20 1/2 in. (52 cm)
Diameter (Of bell): 4 15/16 in. (12.5 cm)
Classification: Aerophone-Lip Vibrated-trumpet / trombone
Credit Line: Purchase, Bequest of Robert Alonzo Lehman, by exchange, 2001
Object Number: 2001.187a–i
Curatorial Department: Musical Instruments"
"324687","http://www.metmuseum.org/art/collection/search/324687","[By 1955, Elie Borowski, Basel]; acquired by the Museum in 1957, purchased from Elie Borowski, Toronto."
"283121","http://www.metmuseum.org/art/collection/search/283121","Onésipe Aguado; [...]; [Graphics International, Washington, DC, sold to Gilman September 30, 1980]; Gilman Paper Company Collection, New York, until 2005"
"337487","http://www.metmuseum.org/art/collection/search/337487","Private Collection, acquired before World War I; Vendor: sale, Sotheby's, New York , January 10, 1995, lot 152"
"453024","http://www.metmuseum.org/art/collection/search/453024","Elizabeth M. Riley, New York (until 1980; gifted to MMA)"
"264711","http://www.metmuseum.org/art/collection/search/264711","[Anonymous dealer, Pennsylvania]; [Paul Katz, North Bennington, Vermont]"
"24924","http://www.metmuseum.org/art/collection/search/24924","Ex. coll.: Earlshall Castle, Leuchars, Fife, Scotland; Peter Finer."
"504487","http://www.metmuseum.org/art/collection/search/504487","Title: Flute
Manufacturer: Jean-Louis Tulou (French)
Date: ca. 1852
Geography: Paris, France
Culture: French
Medium: Cocus wood, gold
Dimensions: 1 1/8 × 24 3/4 × 1 1/2 in. (2.9 × 62.9 × 3.8 cm)
Case: 2 13/16 × 11 7/16 × 4 3/4 in. (7.1 × 29.1 × 12.1 cm)
Classification: Aerophone-Blow Hole-side-blown flute (transverse)
Credit Line: Purchase, Robert Alonzo Lehman Bequest, 2009
Object Number: 2009.24
Curatorial Department: Musical Instruments"
"504490","http://www.metmuseum.org/art/collection/search/504490","Stuart Pivar ; [ Sotheby's, New York (until 1984)] ; [ William L. Monical (from c. 1974]"
"504496","http://www.metmuseum.org/art/collection/search/504496","Title: Upright Piano
Maker: Loud & Brothers (American)
Date: 1831
Geography: Philadelphia, Pennsylvania, United States
Culture: American
Medium: Rosewood veneer, bird's eye maple veneer, iron, brass, ivory, ebony, fabric,
Dimensions: 76 1/8 × 49 15/16 × 27 15/16 in. (193.3 × 126.9 × 71 cm)
Classification: Chordophone-Zither-struck-piano
Credit Line: Purchase, Rogers Fund, funds from various donors, Alice M. Hufstader Gift, Richard B. Kellam Gift, and The Crosby Brown Collection of Musical Instruments, by exchange, 1976
Object Number: 1976.317.1, .2
Curatorial Department: Musical Instruments"
"24900","http://www.metmuseum.org/art/collection/search/24900","Pierre-François Percy, Baron de l’Empire, Paris (until d. 1825; sold with the Percy collection of 529 arms and armors, for Fr. 60,000, to Durand); Edmé-Antoine Durand, Paris (1825–30; Armures et Armes diverses composant la collection formée originairement par feu M. le Baron Percy et complétée par M. D.***, Lebrun, Paris, January 18, 1830, no. 62); Comtes de Pérignon, Finhan, Tarn-et-Garonne, France (until about 1900); [Bachereau, Paris, about 1900–until 1903; sold to Astor]; William Waldorf Astor, 1st Viscount of Hever, Hever Castle, Kent, England (1903–d. 1919; by descent through his heirs to William Waldorf III, 4th Viscount Astor); Gavin Astor, 2nd Baron Astor of Hever, Hever Castle, Kent, England (1971–1983; The Hever Castle Collection, Sotheby Parke Bernet & Co., London, May 5, 1983, no. 34, sold to MMA)."
"24888","http://www.metmuseum.org/art/collection/search/24888","Ex coll.: Howard Ricketts, London"
"452102","http://www.metmuseum.org/art/collection/search/452102","[ Asfar and Sarkis, Damascus, Syria, until early 1930s; sold to Kevorkian]; Hagop Kevorkian, New York (early 1930s–d. 1962); by descent to the Kevorkian Foundation, New York (1962–70; gifted to MMA)"
"466179","http://www.metmuseum.org/art/collection/search/466179","[ Bernard Quaritch, London (sold 1910 ?)]; Dr. Arthur Simony, London (from 1910 ?); Sir Sydney Cockerell (British), Cambridge; Brian S. Cron, Kew, England (1957–?); [ Bernard Quaritch, London]; [ Bruce Ferrini, Akron, Ohio (sold 1987)]; John L. Feldman, Egan, Minnesota (until 1990)"
"504543","http://www.metmuseum.org/art/collection/search/504543","Title: Mandolin
Maker: Antonius Vinaccia (Italian, Naples active 1754–1781 Naples)
Date: 1781
Geography: Naples, Italy
Culture: Italian
Medium: Spruce, tortoiseshell, mother-of-pearl, gold alloy, ivory, various other materials
Dimensions: Height: 23 in. (58.4 cm)
Width: 7 1/2 in. (191. cm)
Classification: Chordophone-Lute-plucked-fretted
Credit Line: Gift of Marie A. Main, 1899
Object Number: 89.4.2140
Curatorial Department: Musical Instruments"
"504593","http://www.metmuseum.org/art/collection/search/504593","Title: Bass saxhorn in B-flat
Maker: Adolphe (Antoine Joseph) Sax (Belgian, Dinant, Belgium 1814–1894 Paris)
Date: 1863
Geography: Paris, France
Culture: French
Medium: Brass
Dimensions: 32 1/2 × 19 × 8 in. (82.6 × 48.3 × 20.3 cm)
Diameter (Of bell): 8 1/8 in. (20.6 cm)
Classification: Aerophone-Lip Vibrated
Credit Line: Purchase, Clara Mertens Bequest, in memory of André Mertens, 1993
Object Number: 1993.164
Curatorial Department: Musical Instruments"
"24815","http://www.metmuseum.org/art/collection/search/24815","Ex. coll.: Leopold I, Emperor of Austria; Fürst Thun-Hohenstein, Schloss Tetschen, Bohemia; William Randolph Hearst, New York; Kunsthistorisches Museum, Vienna."
"24813","http://www.metmuseum.org/art/collection/search/24813","Baron Nathaniel Mayer Rothschild, Theresianumsgasse, Vienna (until d. 1905; by inheritance to his nephew, Baron Alphonse Mayer Rothschild); Baron Alphonse Mayer Rothschild, Theresianumsgasse, Vienna (1905–1938; seized by the Nazis, March 1938, inv. no. 2798, and restituted by Austria to his widow, Baroness Clarice Rothschild, April 1949); Baroness Clarice Rothschild, Vienna (from 1949); [Ruth and Leopold Blumka, New York, until 1950; sold to MMA]."
"24785","http://www.metmuseum.org/art/collection/search/24785","Blumka Gallery, New York City (until 1948; sold to MMA)."
"255122","http://www.metmuseum.org/art/collection/search/255122","[Until 1962, with Robert E. Hecht, Jr.]; acquired in 1962, purchased from Robert E. Hecht, Jr."
"504705","http://www.metmuseum.org/art/collection/search/504705","Mary Elizabeth Adams Brown"
"255344","http://www.metmuseum.org/art/collection/search/255344","Said to be from North Africa (Boucher-Colozier 1965, p. 25)
Before 1953, said to have been found in the sea off the North African coast, probably at Cherchell, Algeria; said to have been given as a present to J. Bousquet, Rodez (Aveyron), France; 1953, given as a present to Louis Édouard Balsan, Rodez (Aveyron), France; 1953-72, collection of Louis E. Balsan, Rodez (Aveyron), France; acquired in 1972, purchased from Louis E. Balsan."
"255367","http://www.metmuseum.org/art/collection/search/255367","Chance find by Th. Karachalios, supervisor of the Olympia Museum, in the bed of the Kladeos river at Olympia, near the gymnasium, in December 1914; in 1937/38 published as no longer to be found at the Olympia Museum; [by 1936, with Theodore Zoumpoulakis, Athens and Paris]; [Summer 1936, purchased by Joseph Brummer from Th. Zoumpoulakis]; [1936-1948, with Joseph Brummer, New York (P13197)]; January 15, 1948, purchased by Walter C. Baker from J. Brummer; 1948-1971, collection of Walter C. Baker, New York; acquired in 1972, bequest of Walter C. Baker. Deaccessioned for return to the Hellenic Republic in February 2025."
"504723","http://www.metmuseum.org/art/collection/search/504723","Mary Elizabeth Adams Brown"
"255391","http://www.metmuseum.org/art/collection/search/255391","[With Jean Mikas, Athens and Paris]; [November 27, 1925, acquired by Joseph Brummer, purchased through Hôtel Drouot, Paris]; [1925-1927, with Joseph Brummer, New York (P2299)]; 1927, acquired by William Randolph Hearst, purchased from Joseph Brummer; 1927-1941, collection of William R. Hearst, New York and San Simeon; [January 20, 1941, purchased by Joseph Brummer from William R. Hearst (International Studio Arts Corporation)]; [January-February 1941, with J. Brummer, New York (N4874)]; February 18, 1941, acquired by Mrs. Walter C. Baker (May Ida Case), purchased from Joseph Brummer; 1941-1946, collection of Mrs. Walter C. Baker (d. 1946), New York; 1946-1971, collection of Walter C. Baker, New York; acquired in 1972, bequest of Walter C. Baker."
"255408","http://www.metmuseum.org/art/collection/search/255408","Said to have come from Alexandria (von Bothmer and d'Harnoncourt 1950, p. 9, no. 46)
[Until 1926, with Maurice Nahman, Cairo]; [July 1926, purchased by Joseph Brummer from M. Nahman]; [1926-1948, with Joseph Brummer, New York (P3294)]; 1948, purchased by Walter C. Baker from the estate of Joseph Brummer; 1948-1971, collection of Walter C. Baker, New York; acquired in 1972, bequest of Walter C. Baker."
"255417","http://www.metmuseum.org/art/collection/search/255417","[Until 1926, with Theodoros Zoumpoulakis (Zoumboulakis), Michel Roussos, and Moise Emmanuelides, Athens and Paris]; [1926, acquired by Joseph Brummer, purchased from Th. Zoumpoulakis, M. Roussos, and M. Emmanuelides]; [1926-1947, with Joseph Brummer, the Brummer Gallery, New York (A123)]; 1947, purchased by Walter Cummings Baker from the Brummer Gallery; 1947-1971, collection of Walter C. Baker, New York; acquired in 1972, bequest of W. C. Baker."
"504480","http://www.metmuseum.org/art/collection/search/504480","The Family of Angelo Mannello"
"322443","http://www.metmuseum.org/art/collection/search/322443","1874, acquired by Robert W. Hanbury in Mardin; by 1875, on loan by Colonel Hanbury to the Assyrian gallery of the British Museum, London; 1910s, purchased by J. Pierpont Morgan from Mrs. Bowring-Hanbury, London; acquired by the Museum in 1911, gift of J. Pierpont Morgan."
"322485","http://www.metmuseum.org/art/collection/search/322485","1911, purchased by J. Pierpont Morgan from Arthur Sambon, Paris; by 1911, on loan by J. Pierpont Morgan to the Museum (L.837.24); acquired by the Museum in 1917, gift of J. Pierpont Morgan."
"452161","http://www.metmuseum.org/art/collection/search/452161","Shah Tahmasp, Iran (until 1568; gifted to Selim II); Sultan Selim II (Turkish), Istanbul (from 1568); Sultan Selim III, Istanbul (by 1800); Baron Edmond James de Rothschild (French), Paris (by 1903–d. 1934); his son, Baron Maurice de Rothschild (French), Paris and Geneva (1934–d. 1957); his son, Baron Edmond Adolphe de Rothschild, Paris and Geneva (1957–59; consigned to Stiebel Ltd.); [ Stiebel Ltd., New York; sold to Houghton in 1959]; Arthur A. Houghton Jr., New York (1959–70; gifted to MMA)"
"470314","http://www.metmuseum.org/art/collection/search/470314","From the Benedictine monastery of Saint-Michel-de-Cuxa (Sant Miquel de Cuixà), near Perpignan, France; George Grey Barnard American, New York (until 1925)"
"322626","http://www.metmuseum.org/art/collection/search/322626","After 1911, art market, Baghdad (Dimand 1933, p. 79) and London; acquired by the Museum in 1932, purchased from Sydney Burney, London."
"471267","http://www.metmuseum.org/art/collection/search/471267","Martin Hecksher, Vienna (sold 1898) ; his sale, Christie, Manson and Woods, London (May 4-6, 1898, no. 257) ; [ Durlacher Brothers, London (from 1898)] ; Sir Samuel Montagu, first Baron Swaythling 1832–1911, London (from at least 1901-sold 1924)) ; Swaythling Heirlooms sale, Christie, Manson and Woods, London (May 6-7, 1924, no. 71) ; [ Crichton Brothers, London (sold 1924)] ; William Randolph Hearst American, 1863–1951, New York and San Simeon (1924) ; [ Parish-Watson & Co. American, New York (sold 1938)] ; [ Brummer Gallery, Paris and New York (1938-1947) ]"
"307474","http://www.metmuseum.org/art/collection/search/307474","Honorable Richard Gibbs Collection, Peru, 1875–1879; Henry G. Marquand, New York, 1880–1882"
"324695","http://www.metmuseum.org/art/collection/search/324695","[By 1955, Elie Borowski, Basel]; acquired by the Museum in 1957, purchased from Elie Borowski, Toronto."
"452180","http://www.metmuseum.org/art/collection/search/452180","Shah Tahmasp, Iran (until 1568; gifted to Selim II); Sultan Selim II (Turkish), Istanbul (from 1568); Sultan Selim III, Istanbul (by 1800); Baron Edmond James de Rothschild (French), Paris (by 1903–d. 1934); his son, Baron Maurice de Rothschild (French), Paris and Geneva (1934–d. 1957); his son, Baron Edmond Adolphe de Rothschild, Paris and Geneva (1957–59; consigned to Stiebel Ltd.); [ Stiebel Ltd., New York; sold to Houghton in 1959]; Arthur A. Houghton Jr., New York (1959–70; gifted to MMA)"
"452179","http://www.metmuseum.org/art/collection/search/452179","Shah Tahmasp, Iran (until 1568; gifted to Selim II); Sultan Selim II (Turkish), Istanbul (from 1568); Sultan Selim III, Istanbul (by 1800); Baron Edmond James de Rothschild (French), Paris (by 1903–d. 1934); his son, Baron Maurice de Rothschild (French), Paris and Geneva (1934–d. 1957); his son, Baron Edmond Adolphe de Rothschild, Paris and Geneva (1957–59; consigned to Stiebel Ltd.); [ Stiebel Ltd., New York; sold to Houghton in 1959]; Arthur A. Houghton Jr., New York (1959–70; gifted to MMA)"
"252452","http://www.metmuseum.org/art/collection/search/252452","Said to have been found in the Peloponnese (Mertens 1985, p. 40)."
"322608","http://www.metmuseum.org/art/collection/search/322608","1840s, excavated under the direction of Austen Henry Layard; 1849, presented by Layard to Lady Charlotte Guest for Canford Manor, Dorsetshire (Dorset), England; 1919, purchased by Dikran Kelekian from Ivor Churchill Guest; 1927, purchased by J. D. Rockefeller; acquired by the Museum in 1930 (but not accessioned until 1932), gift of J. D. Rockefeller."
"24973","http://www.metmuseum.org/art/collection/search/24973","Dr. Gerald Klaz, Calif. (until 2007; his gift to MMA)."
"24946","http://www.metmuseum.org/art/collection/search/24946","[Michel Malnati, Paris, from late 1960s; sold to Dieutegard]; Jean (?) Dieutegard, Paris (until d. 1987?, by descent to his son); Jean-Pierre Dieutegard, Paris and Switzerland (until 1990; sold to Minervino); Enrico Minervino, Switzerland (1990–91; sold to MMA)."
"452157","http://www.metmuseum.org/art/collection/search/452157","Shah Tahmasp, Iran (until 1568; gifted to Selim II); Sultan Selim II (Turkish), Istanbul (from 1568); Sultan Selim III, Istanbul (by 1800); Baron Edmond James de Rothschild (French), Paris (by 1903–d. 1934); his son, Baron Maurice de Rothschild (French), Paris and Geneva (1934–d. 1957); his son, Baron Edmond Adolphe de Rothschild, Paris and Geneva (1957–59; consigned to Stiebel Ltd.); [ Stiebel Ltd., New York; sold to Houghton in 1959]; Arthur A. Houghton Jr., New York (1959–70; gifted to MMA)"
"452154","http://www.metmuseum.org/art/collection/search/452154","Shah Tahmasp, Iran (until 1568; gifted to Selim II); Sultan Selim II (Turkish), Istanbul (from 1568); Sultan Selim III, Istanbul (by 1800); Baron Edmond James de Rothschild (French), Paris (by 1903–d. 1934); his son, Baron Maurice de Rothschild (French), Paris and Geneva (1934–d. 1957); his son, Baron Edmond Adolphe de Rothschild, Paris and Geneva (1957–59; consigned to Stiebel Ltd.); [ Stiebel Ltd., New York; sold to Houghton in 1959]; Arthur A. Houghton Jr., New York (1959–70; gifted to MMA)"
"322585","http://www.metmuseum.org/art/collection/search/322585","1902, excavated under the direction of R. Koldewey on behalf of the German Oriental Society; 1926, ceded to the Staatliche Museen zu Berlin, Vorderasiatisches Museum, in the division of finds; acquired by the Museum in 1931, purchased from the Staatliche Museen zu Berlin, Vorderasiatisches Museum."
"24969","http://www.metmuseum.org/art/collection/search/24969","Title: Smith and Wesson .38 Caliber Double-Action Revolver, serial no. 70002
Manufacturer: Smith & Wesson (American, established 1852)
Decorator: Tiffany & Co. (1837–present)
Date: 1882–83
Geography: Springfield, Massachusetts; New York, New York
Culture: American, Springfield, Massachusetts and New York
Medium: Steel, nickel, silver
Dimensions: L. 8 in. (20.3 cm); L. of barrel 3 1/4 in. (8.3 cm); Cal. .38 in. (9.7 mm); Wt. 1 lb. 5 oz. (586 g)
Classification: Firearms-Pistols-Revolvers
Credit Line: Gift of Gerald Klaz, M.D., Trustee - The Gerald Klaz Trust, 2003
Object Number: 2003.546.2
Curatorial Department: Arms and Armor"
"452143","http://www.metmuseum.org/art/collection/search/452143","Shah Tahmasp, Iran (until 1568; gifted to Selim II); Sultan Selim II (Turkish), Istanbul (from 1568); Sultan Selim III, Istanbul (by 1800); Baron Edmond James de Rothschild (French), Paris (by 1903–d. 1934); his son, Baron Maurice de Rothschild (French), Paris and Geneva (1934–d. 1957); his son, Baron Edmond Adolphe de Rothschild, Paris and Geneva (1957–59; consigned to Stiebel Ltd.); [ Stiebel Ltd., New York; sold to Houghton in 1959]; Arthur A. Houghton Jr., New York (1959–70; gifted to MMA)"
"466191","http://www.metmuseum.org/art/collection/search/466191","From the Benedictine monastery of San Pedro de Cardeña, Burgos.; by descent, Victor Martin Le Roy 1842–1918, Neuilly-sur-Seine ; Jean-Joseph Marquet de Vasselot 1871–1946, Paris ; [ Alain Moatti, Paris (sold 1991)]"
"452120","http://www.metmuseum.org/art/collection/search/452120","Shah Tahmasp, Iran (until 1568; gifted to Selim II); Sultan Selim II (Turkish), Istanbul (from 1568); Sultan Selim III, Istanbul (by 1800); Baron Edmond James de Rothschild (French), Paris (by 1903–d. 1934); his son, Baron Maurice de Rothschild (French), Paris and Geneva (1934–d. 1957); his son, Baron Edmond Adolphe de Rothschild, Paris and Geneva (1957–59; consigned to Stiebel Ltd.); [ Stiebel Ltd., New York; sold to Houghton in 1959]; Arthur A. Houghton Jr., New York (1959–70; gifted to MMA)"
"24948","http://www.metmuseum.org/art/collection/search/24948","Elizabeth Kuriyama, Yokosuka, Japan (until 1946; her gift to Robert Izard); Mr. and Mrs. Robert Andrews Izard, Rye, New York (1946–91; their gift to MMA)."
"504414","http://www.metmuseum.org/art/collection/search/504414","Mary Elizabeth Adams Brown"
"503839","http://www.metmuseum.org/art/collection/search/503839","Mary Elizabeth Adams Brown"
"466293","http://www.metmuseum.org/art/collection/search/466293","[ Sotheby's, London (December 12, 1996, lot 35)]"
"254842","http://www.metmuseum.org/art/collection/search/254842","Title: Pair of gold armbands
Period: Hellenistic
Date: ca. 200 BCE
Culture: Greek
Medium: Gold
Dimensions: Overall: 10 7/16in., 0.4lb. (26.5cm, 0.2kg)
Other (height-triton armband): 9 13/16in. (25cm)
Other (height-tritoness armband): 10 7/16in. (26.5cm)
Classification: Gold and Silver
Credit Line: Rogers Fund, 1956
Object Number: 56.11.5, .6
Curatorial Department: Greek and Roman Art"
"824771","http://www.metmuseum.org/art/collection/search/824771","Possibly Jean Pierre Norblin de la Gourdaine (French); possibly by descent to Louis Pierre Martin Norblin; by descent to la baronne Bajot de Connantre (née Marie-Elise-Antoinette-Blanche-Francisca Symonet) (French); by descent to her daughter, la comtesse des Isnards-Suze (née Marie-Blanche-Charlotte de Connantre) (French); by descent to her daughter, la baronne de Witte (née Eliane des Isnards-Suze) (French); by descent to Marquise de Bryas (née Germaine de Witte); Galerie Cailleux; William H. Schab; acquired in 1965 by Christian Humann; his estate sale, Sotheby's, New York, April 30, 1982 (lot 35); acquired at the sale by Joseph Baillio; acquired in 1986 by Roberto C. Polo; his sale, Paris, Drouot-Montaigne, May 30, 1988 (lot 24); acquired at the sale by Jayne Wrightsman (American)"
"503049","http://www.metmuseum.org/art/collection/search/503049",""
"254502","http://www.metmuseum.org/art/collection/search/254502","Said to have been found on Rhodes (Richter 1943-44, p. 122).
[1930, purchased by Joseph Brummer in Paris from Edouard Geladakis, Michel Petridi, and Ugo Jandolo]; [1930-1943, with Joseph Brummer, New York (P7108)]; acquired in 1943, purchased from Joseph Brummer."
"254478","http://www.metmuseum.org/art/collection/search/254478","“Found near the Acropolis” (Brummer Gallery stock card P1441, Brummer Gallery Records)
[Until 1925, with Theodoros A. Zoumboulakis (Zoumpoulakis), Athens and Paris]; [1925, acquired by Joseph Brummer, purchased from Th. Zoumboulakis]; [1925-1942, with Joseph Brummer, New York (P1441)]; acquired on June 19, 1942, purchased from Joseph Brummer."
"254473","http://www.metmuseum.org/art/collection/search/254473","Collection of Thomas Howard, Earl of Arundel (1585-1646); until 1875, collection of the Dukes of Marlborough; by 1900, collection of Sir Arthur Evans; acquired in 1941, purchased from the estate of Sir Arthur Evans."
"324290","http://www.metmuseum.org/art/collection/search/324290","Ex-collection of Khalil Rabenou, New York; by 1952, Kevorkian collection; acquired by the Museum in 1954, purchased from The Kevorkian Foundation, New York."
"283626","http://www.metmuseum.org/art/collection/search/283626","Marie-Thérèse and André Jammes, Paris; (sold, Sotheby's, London, sale L09316, October 27, 1999, lot 62)"
"337844","http://www.metmuseum.org/art/collection/search/337844","Marianne Scott (British)d.1842; Eliza Hobhouse (British); Henry Hobhouse (British); Sir Arthur Hobhouse (British); Robert Smith; sale, Christie's, New York, January 28, 1999, lot 92; Vendor: Katrin Bellinger Kunsthandel , Munich"
"503348","http://www.metmuseum.org/art/collection/search/503348","Title: Dung-Chen
Period: Ming Dynasty
Date: 1368–1644
Geography: China
Culture: Chinese
Medium: Brass, copper, cloisonné
Dimensions: Height: 76 in. (188 cm)
Diameter (Of bell): 12 1/16 in. (30.6 cm)
Classification: Aerophone-Lip Vibrated-trumpet / trombone
Credit Line: Purchase, Gift of Mr. and Mrs. Robert P. Freedman, by exchange, 1988
Object Number: 1988.349
Curatorial Department: Musical Instruments"
"337894","http://www.metmuseum.org/art/collection/search/337894","Possibly previously owned by Felice Feliciano (Italian); Possibly previously owned by Count Ludovico Moscardo Minischalchi; Count Luigi Miniscalchi (Italian); Count Mario Miniscalchi-Erizzo (Italian); Private Collection, Germany; Private Collection, United States; Vendor: Katrin Bellinger Vendor: W. M. Brady & Co., Inc."
"503357","http://www.metmuseum.org/art/collection/search/503357","Title: Lute
Maker: Attributed to Wendelin Tieffenbrucker (German, active 1570–1610)
Date: late 16th century
Geography: Padua, Italy
Culture: Italian
Medium: Yew, spruce, ebony, maple
Dimensions: Height: 22 1/16 in. (56 cm)
Classification: Chordophone-Lute-plucked-fretted
Credit Line: Purchase, Gift of Mr. and Mrs. Robert P. Freedman, by exchange, 1989
Object Number: 1989.13
Curatorial Department: Musical Instruments"
"324158","http://www.metmuseum.org/art/collection/search/324158","1930s, said to be found near the Karun river, Khuzistan, Iran; [by January 1936, probably with Mr. Sarkis, Julfa, Isfahan, according to diary of Myron Bement Smith]; [sold to dealer in Teheran]; [before 1940, purchased by Dikran G. Kelekian from J.K. Nazar Agha, Paris]; acquired by the Museum in 1951, purchased from the Estate of Dikran G. Kelekian."
"310279","http://www.metmuseum.org/art/collection/search/310279","Milton Arno Leof, Mexico City, 1962–1966; [Everett Rassiga, Inc., New York]; Jay C. Leff, Uniontown, PA, 1966–1970; [Walter Randel Gallery, New York, until 1970]; Alice K. Bache, New York, 1970–(d.)1977"
"307975","http://www.metmuseum.org/art/collection/search/307975","George D. Pratt, New York, until 1929"
"466632","http://www.metmuseum.org/art/collection/search/466632","Probably from Imola Cathedral, Italy; Bradish Johnson Carroll, New York (until 1926)"
"466631","http://www.metmuseum.org/art/collection/search/466631","Probably from Imola Cathedral, Italy; Bradish Johnson Carroll, New York (until 1926)"
"503506","http://www.metmuseum.org/art/collection/search/503506","Title: Trompe de Chasse in D
Maker: J. Pettex-Muffat (French, late 19th century)
Date: ca. 1883–95
Geography: Paris, France
Culture: French
Medium: Brass, silver
Dimensions: Height (Perpendicular to bell): 20 5/16 in. (51.6 cm)
Diameter (Of bell, approximate): 10 3/4 in. (27.3 cm)
Classification: Aerophone-Lip Vibrated-horn
Credit Line: Purchase, Susan and Elihu Rose Foundation Inc. Gift, 1998
Object Number: 1998.295a, b
Curatorial Department: Musical Instruments"
"503510","http://www.metmuseum.org/art/collection/search/503510","Title: Transverse Flute
Maker: Boehm & Mendler, German
Date: ca. 1870
Geography: Munich, Germany
Culture: German
Medium: Wood, silver
Dimensions: 1 1/2 × 27 1/8 × 2 in. (3.8 × 68.9 × 5.1 cm)
Classification: Aerophone-Blow Hole-side-blown flute (transverse)
Credit Line: Purchase, Mr. and Mrs. Thatcher M. Brown III and Eugene M. Grant Gifts, 1998
Object Number: 1998.358
Curatorial Department: Musical Instruments"
"503515","http://www.metmuseum.org/art/collection/search/503515",""
"503527","http://www.metmuseum.org/art/collection/search/503527","Title: Cor solo
Maker: Jean Louis Antoine (1788–1861)
Date: ca. 1850–55
Geography: Paris, France
Culture: French
Medium: Brass, original wooden box.
Dimensions: 22 7/8 × 14 × 10 7/8 in. (58.1 × 35.6 × 27.6 cm)
Classification: Aerophone-Lip Vibrated-horn
Credit Line: Purchase, Clara Mertens Bequest, in memory of André Mertens, 1999
Object Number: 1999.304a–h
Curatorial Department: Musical Instruments"
"503545","http://www.metmuseum.org/art/collection/search/503545","Title: Cornet in B-flat
Maker: John Augustus Köhler (British, London ca. 1810–1878 London)
Date: ca. 1849
Geography: London, England, United Kingdom
Culture: British
Medium: Brass, silver-plated
Dimensions: Height: 13 in. (33 cm)
Diameter (Of bell): 4 7/8 in. (12.4 cm)
Classification: Aerophone-Lip Vibrated-horn
Credit Line: Purchase, Amati Gifts, 2002
Object Number: 2002.189a–f
Curatorial Department: Musical Instruments"
"503547","http://www.metmuseum.org/art/collection/search/503547","Title: Trompe de Chasse in D
Maker: Courtois père
Date: 1789–1801
Geography: Paris, France
Culture: French
Medium: Brass
Dimensions: Diameter (of bell): 10.5 in. (26.7 cm)
Classification: Aerophone-Lip Vibrated-horn
Credit Line: Purchase, Amati Gifts, 2002
Object Number: 2002.191
Curatorial Department: Musical Instruments"
"503050","http://www.metmuseum.org/art/collection/search/503050",""
