"met_object_id","link_resource","sim_type","sim_text"
"451270","http://www.metmuseum.org/art/collection/search/451270","Signature","55.121.10.24 recto:
In Persian, on platform: Work of Chitarman, the divine year one"
"451270","http://www.metmuseum.org/art/collection/search/451270","Marking","55.121.10.24 recto: margin number '8' is inscribed in the gilt margin"
"451268","http://www.metmuseum.org/art/collection/search/451268","Inscription","55.121.10.22 verso:
In Persian, in lower border (in Shah Jahan's hand): Work of Govardhan.

55.121.10.22 recto:
Translation of main calligraphy:
Oh you, whose essence grants seekers bounty rich,
And from whose beauty, joy increases, and delight!
Mine of munificence - the dignitaries put
With proper etiquette their eyes upon your foot!
(Translated by Annemarie Schimmel, 1987)

Translation of horizontal line of calligraphy:
You are the honor of the kingdom and the lord of time.
(Translated by Annemarie Schimmel, 1987)

The last two lines of the quatrain contain a pun on the words ""eye"" and ""proper"" ('ayn means ""eye"", ""essence"" and ""proper""). The verses in the left and right borders are in minute ghubar (dust script) from Subhat al-Abrar, one of the seven epics that Mulla Jami, the master of Herat, composed (Annemarie Schimmel, 1987)."
"451268","http://www.metmuseum.org/art/collection/search/451268","Marking","55.121.10.22 verso: margin number '26' is inscribed in the gilt margin."
"436819","http://www.metmuseum.org/art/collection/search/436819","Inscription","Signed (lower right): GVSTAV / KLIMT"
"459246","http://www.metmuseum.org/art/collection/search/459246","Signature","Signed IC on verso"
"435621","http://www.metmuseum.org/art/collection/search/435621","Inscription","Signed, dated, and inscribed (lower right): J.BASTIEN-LEPAGE / DAMVILLERS Meuse / 1879"
"469951","http://www.metmuseum.org/art/collection/search/469951","Inscription","(on plaque trailing behind barouche): VENVS"
"202614","http://www.metmuseum.org/art/collection/search/202614","Signature","At top of base: HOUDON. F. 1787"
"459106","http://www.metmuseum.org/art/collection/search/459106","Inscription","Signed and dated (left center): J. INGRES. pit 1853"
"459093","http://www.metmuseum.org/art/collection/search/459093","Signature","Signed and dated (lower right) COROT 1836"
"503043","http://www.metmuseum.org/art/collection/search/503043","Inscription","1. (at left of removable strip of frontboard)
VENETIIS
RICCHO SON DORO v ET RICCHO SON DI SVONO
2. (at right of removable tip of frontboard)
NON MI SONAR SI TU NON HA BUONO M v D v XL
3. (above carvings at sides of keyboard)
left - VI v ; right - IES
4. (on reverse of removable panel, written in ink)
Ordinanza e Fatta per sua Eccelenza [la signora?] Duchesa D'Urbino L'anno di Nostra Salute 1540 i pagata 250 scudi Romani No. 50
5. (Inscribed under keyframe)
""+555 A di 12 de agosto Angello Micheli dimazo feci Lach...cadura de questosoni"""
"39888","http://www.metmuseum.org/art/collection/search/39888","Signature","Following the title, the artist has inscribed a poem which may be translated as follows:

Jade mansions covered in gauze,
A golden river with no rice fields in sight;
Comrades and brothers fly in pairs
Ten thousand miles down [the Rivers] Xiao and Xiang
Distant waters like silk streamers,
Flat sandbanks sparkle in frosty sunlight;
By the ferry, near a setting sun, a few men scatter,
Alighting, how carefree the geese look

A single, unidentified seal has been impressed in the lower lefthand corner of the composition."
"501911","http://www.metmuseum.org/art/collection/search/501911","Marking","(printed on label) FAIT PAR CABROLY/ A TOULOUSE 1730"
"435702","http://www.metmuseum.org/art/collection/search/435702","Inscription","Signed and dated (lower right): Rosa Bonheur 1853.5"
"468316","http://www.metmuseum.org/art/collection/search/468316","Inscription","O / VIR / GO / MISE / RERE / MEI / MISE / RERE / MEOR[VM] / E / FFICE / ME : ME / RITIS / TE[M]p[V]S / IN O[MN]E / TVVM (O Virgin, pity me, pity mine, show me; [it is] your time among all [who] are deserving)"
"40055","http://www.metmuseum.org/art/collection/search/40055","Inscription","No artist’s inscription, signature, or seal

Collector’s seal

Ming palace inventory half-seal (1373–1384)
? ? ? ? Si yin 囗囗囗囗司印"
"503282","http://www.metmuseum.org/art/collection/search/503282","Marking","1) (labelled) Hermann/Hauser/A.D.Guitarren/München/ Mullerstr-8. (printed); 2) 1937/H. Hauser (handwritten); 3) also a pencilled French inscription dated; 4. II.1937 recording guitar's manufacture for Andres Segovia"
"209104","http://www.metmuseum.org/art/collection/search/209104","Inscription","Inventory number painted in black on back: 56B."
"459245","http://www.metmuseum.org/art/collection/search/459245","Inscription","Inscribed on the verso, in luster, under the foot: 1528 / M [ ] / Giorgio / da Ugubio (partly illegible due to a large firing flaw)."
"451470","http://www.metmuseum.org/art/collection/search/451470","Marking","- Label sewn on backing: Loan Exhibition of... / in aid of the NY Society of Decorative... / be held at the America (?) Art Gallery / 6 East 26th Street from...Property of John Taylor Johnston / Adress 8 Fifth Ave / Description of article A Persian silk rug / Value $2000 /...out and secured..."
"40081","http://www.metmuseum.org/art/collection/search/40081","Inscription","Artist’s inscription and signature (4 columns in semi-cursive script)

How pleasant are the elegant bamboo and trees!
In a peaceful pavilion, relaxing with bare stomach, how wonderful it must feel! Writing the Daode Jing for a Daoist friend,
He leaves behind a romantic image – a man who loves geese.[1]
Qian Xuan, Shunju, from Wuxing [Zhejiang]

修竹林間爽致多，
閑亭坦腹意如何。
為書道德遺方士，
留得風流一愛鵝。
吳興錢選舜舉

Artist’s seals
Shunju yinzhang 舜舉印章
Qian Xuan zhi yin 錢選之印
Hanmo youxi 翰墨游戲

Label strip

Qing emperor Qianlong 清帝乾隆 (r. 1735–1795), 1 column in semi-cursive script, undated; 2 seals:

Qian Xuan’s Watching Geese, a genuine work; a delight for imperial enjoyment. [Seals]: Shenpin, Yushang

錢選觀鵝圖真跡，内府御玩 [印]： 神品、御賞

Frontispiece

Qing emperor Qianlong 清帝乾隆 (r. 1735–1795), 4 large characters in semi-cursive script, undated; 1 seal:

Untrammeled spirit at Shanyin [Shaoxing, Zhejiang Province] [Seal]: Qianlong yubi

山陰逸興 [印]： 乾隆御筆

Other inscription

Qing emperor Qianlong 清帝乾隆 (r. 1735–1795), 1 character in standard script and 14 short lines in semi-cursive script, dated 1746; 2 seals:

蒼 [印]： 稽古右文之璽

誓墓高風有足多，
獨推書聖卻云何。
行雲流水參神韻，
筆陣傳來祇白鵝。
丙寅御題。 [印]：幾暇怡情

Colophons

1. Liang Shizheng 梁詩正 (1697–1763), 5 columns in semi-cursive script, undated; 2 seals:

乾隆丙寅人日敕示內廷諸臣同觀並題句。
高閣虛憑春水多，
黃庭書罷更亡何。
他年待化冲霄鶴，
此日閒看泛渚鵝。
臣梁詩正 [印]：臣、詩正

2. Wang Youdun 汪由敦 (1692–1758), 3 columns in standard script, undated; 2 seals:

修竹清流野趣多，
虛亭遊目興云何。
底須曇[石襄]邨邊過，
籠取沙頭似酒鵝。
臣汪由敦 [印]：臣、汪由敦

3. Li Zongwan 勵宗萬 (1705–1759), 3 columns in running/standard script, undated; 2 seals:

竹林池館晚涼多，
內景書成興若何。
樂意相關憑靜對，
換經鵝是聽經鵝。
臣勵宗萬 [印]： 臣宗萬、敬書

4. Zhang Ruoai 張若靄 (1713–1746), 4 columns in semi-cursive script, undated; 2 seals:

家雞遺與後人多，
昨夜大醉真如何。
老媼不知書法重，
卻將恭敬一烹鵝。
臣 張若靄 [印]：臣靄、揮豪

5. Qiu Yuexiu 裘曰修 (1712-1773), 4 columns in standard script, undated; 2 seals:

題扇橋邊往跡多，
空亭小 立又如何。
偶然游戲成佳話，
不必虛傳化鶴鵞。
臣裘曰修 [印]： 臣裘曰修、筆霑恩雨

6. Chen Bangyan 陳邦彥 (1678–1752), 4 columns in running/standard script, undated; 2 seals:

蘭亭三昧會心多，
草閣臨池得幾何。
釵股沙痕神妙處，
家雞野鶩本籠鵞。
臣陳邦彥 [印]： 臣陳邦彥、恩深侍從

7. Dong Bangda 董邦達 (1699–1769), 4 columns in clerical script and standard scripts, undated; 2 seals:

竹裏空亭碧蔭多，
閒窗弄筆意如何。
烏絲寫就擕籠去，
從此爭談墨沼鵞。
臣董邦達 [印]： 臣邦達印、文學侍從

8. Chen Baochen 陳寶琛 (1848–1935), 5 columns in standard script, dated 1918; 1 seal:

序禊臨河感概多，
凭闌觀物意如何。
乞書道士庸能解，
祇道先生是愛鵞。
宣統戊午人日奉勅敬題。臣陳寶琛 [印]：臣陳寶琛

9. Yi Ketan 伊克坦 (1864–1922), 4 columns in standard script, undated; 1 seal:

昔日今朝往事多，
補桐書屋近如何。純廟詩“昔日今朝猶歷歷，補桐書屋自雙桐”
御園新柳黃難寫，
誰為春風染似鵞。
臣伊克坦 [印]： 臣伊克坦

10. Zhu Yifan 朱益藩 (1861–1937), 3 columns in standard script, undated; 2 seals:

脩竹茂林逸興多，
蘭亭陳跡感如何。
龍跳虎臥連城璧，
卻換山陰道士鵞。
臣朱益藩 [印]： 臣、益藩

11. Liang Dingfen 梁鼎芬 (1859–1919), 5 columns in standard script, undated; 2 seals:

歲寒松柏感恩多，
臘朔傳呼幸若何。
今識御書承祖法，
臨池曾賞右軍鵞。
臣梁鼎芬 [印]： 臣、鼎芬

12. Yuan Lizhun 袁勵準 (1875–1936), 3 columns in standard script, undated; 1 seal:

一序臨河歲月多，
茂林脩竹近如何。
卻欣觀察都成趣，
當日興懷不獨鵞。
臣袁勵準 [印]：袁勵準印

13. Qiling 耆齡 (1870–1931), 6 columns in clerical script, undated; 2 seals:

觴詠山陰雅均多，
風流不獨到羊何。
自從道士耽書換，
勝事爭傳又好鵞。
臣耆齡 [印]： 臣耆齡印、期門執戟

14. Zhao Shijun 趙世駿 (d. 1927), 3 columns in standard script, undated; 2 seals:

雅人深致靜中多，
比似濠梁意若何。
解識山陰微妙訣，
會心偶在一羣鵞。
臣趙世駿 [印]： 臣、趙世駿

15. Zaize 載澤 (1876–1928), 5 columns in running/standard script, dated 1920; 2 seals:

筆墨精神少勝多，
屢叨宸賞幸如何。
至今艷說山陰事，
幾見丹青寫換鵞。
宣統庚申七月廿二日奉勅敬題。臣載澤 [印]： 臣載澤、敬書

16. Zairun 載潤 (1878–1963), 3 columns in running/standard script, undated; 2 seals:

傳聞東晉逸才多，
名士高風想若何。
一自換經成往事，
至今圖畫重觀鵞。
臣載潤 [印]： 臣載潤、敬事

17. Pujin 溥伒 (1893–1966), 4 columns in semi-cursive script, undated; 2 seals:

虛閣新涼向晚多，
竹深林靜樂如何。
山陰高士風流在，
書法於今說換鵞。
臣溥伒 [印]： 臣溥伒、敬事

18. Pulun 溥倫 (1874–1925), 5 columns in standard script, dated 1910; 2 seals:

臨水虛亭麗景多，
黃庭寫就意如何。
當年逸興邀宸藻，
漫說名傳道士鵞。
宣統庚戌八月上浣奉勅敬題。臣溥倫 [印]： 臣溥倫、敬書

19. Baoxi 寶熙 (1871–1930), 3 columns in standard script, undated; 2 seals:

圖畫山陰韻事多，
霅川高士意云何。
書源遠溯游天鵠，
生趣欣看泛沼鵞。
臣寶熙 [印]： 臣寶熙、敬書

20. Guo Cengxin 郭曾炘 (1855–1928), 3 columns in standard script, undated; 1 seal:

題扇流觴韵事多，
傳神畫史妙如何。
書家臆斷殊穿鑿，
指法懸猜撥水鵝。
臣郭曾炘 [印]： 臣郭曾炘

21. Wen Su 溫肅 (active early 20th c.), 3 columns in standard script, undated; 1 seal:

襟懷蕭散晉賢多，
風尚開從傅粉何。
要識閑情皆有託，
道林愛馬右軍鵝。
臣溫肅 [印]： 臣溫肅

22. Shen Cengtong 沈曾桐 (1853–1921), 4 columns in standard script, undated; 1 seal:

著粉調鉛不費多，
畫師點筆意如何。
琅邪懸觧誰親證，
恭取山陰換帖鵞。
臣沈曾桐 [印]： 臣沈曾桐

25. Zeng Xijing 曾習經 (1867–1926), 2 columns in standard script, undated; 1 seal:

一世羲之惋慨多，
臨河誓墓意如何。
畫師只貌尋常事，
艷說黃庭換白鵞。
臣曾習經 [印]： 種參

26. Li Jingyu 李經畬 (1858–1935), 2 columns in standard script, undated; 2 seals:

鼠鬚蠺繭用功多，
為換黃庭意若何。
畫出蕺山真樂境，
墨池萬古戲雙鵝。
臣李經畬 [印]： 臣畬、李伯子

27. Zhu Ruzhen 朱汝珍 (1870–1942), 5 columns in standard script, dated 1920; 2 seals:

習嬾名齋感慨多，習嬾錢選齋名
丹青老去語誰何。選登宋景定鄉貢進士，為吳興八俊之一。至元間趙孟頫被薦登朝，諸人相附取達官，選獨流連詩畫終其身。
山陰韻事圖東晉，
脩竹亭間看白鵞。
宣統十二年庚申十月初九日奉勅敬題。臣朱汝珍 [印]： 臣朱汝珍、敬書

28. Jin Zhaofeng 金兆豐 (1870–1934), 6 columns in standard script, dated 1920; 1 seal:

親題兩字拜恩多，丁巳冬蒙賜福壽字
法祖相看較若何。
更喜宸衷褒逸操，
續羅群彥詠群鵝。
宣統庚申仲冬奉勅敬題。臣金兆豐 [印]： 臣兆豐印

29. Lin Kaimo 林開謩 (1862–1937), 5 columns in standard script, dated 1920; 2 seals:

風景新亭百感多，
山陰禊事近如何。
微臣誓墓追高躅，
愧對前賢說換鵞。
宣統庚申長至奉勅敬題。臣林開謩 [印]： 臣、開謩

30. Putong 溥侗 (ca. 1885–ca. 1946), 5 columns in standard script, dated 1921; 2 seals:

小亭踈竹景無多，
其奈先生樂是何。
參得黃庭人不解，
祇今猶說是耽鵞。
宣統十三年春王正月奉勅敬題。臣溥侗 [印]： 臣溥侗、敬書

31. Zheng Xiaoxu 鄭孝胥 (1859–1938), 4 columns in standard script, dated 1925; 1 seal:

仰止乾隆感慨多，
應天法祖道如何。
家雞莫泥山陰體，
筆陳中興有鸛鵝。
宣統乙丑十二月二十日奉勅敬題。臣鄭孝胥 [印]： 胥

32. Hu Siyuan 胡嗣瑗 (jinshi 1903), 4 columns in standard script, undated; 1 seal:

錦贉琁題歲月多，
晉賢逸趣欲云何。
書摹鸞鳳岐陽鼓，
數紙應卑博白鵞。
臣胡嗣瑗敬題。 [印]： 臣嗣瑗印

33. Jing Fangchang 景方昶 (active early 20th c.), 4 columns in semi-cursive script, undated; 2 seals:

人品書名兩足多，
鴨頭丸帖較如何。
休將慰意鵝還字，
錯擬山陰道士鵝。
臣景方昶敬題。 [印]： 臣、方昶

34. Hua Shikui 華世奎 (1864–1942), 3 columns in running/standard script, undated; 1 seal:

世事於今風浪多，
未知天意果如何。
但期時晦能遵養，
典學閒臨逸少鵝。
臣華世奎 [印]： 臣華世奎

35. Ding Renchang 丁仁長 (1861–1926), 4 columns in semi-cursive script, undated; 1 seal:

北伐詒書勝算多，
妙才無奈筆精何。
重聽鳴鳳恢神武，
蹔閣奴書不玩鵞。
臣丁仁長 [印]： 臣仁長印

36. Luo Zhenyu 羅振玉(1866–1940), 4 columns in running/standard script, undated; 2 seals:

沙上蘹香歷歷多，
金鑾昔夢近知何。元虞集題滕昌祐蘹香睡鵝圖詩“懷香不自獻，夢到金鑾殿”
霅川遺老真清逸，
卻寫山陰道士鵞。
臣羅振玉 [印]：臣振玉印、文學侍從

37. Chen Yi 陳毅 (1871–1929), 3 columns in running/standard script, undated; 1 seal:

南渡風流晉宋多，
天章輝映意如何。
山陰亦發興王夢，
定有將軍伏卵鵞。
臣陳毅 [印]：陳毅

38. Wang Zhenchang 王震昌 (jinshi 1903), 5 columns in standard script, undated; 1 seal:

東晉風流往事多，
拜瞻宸翰意云何。
更欽聖學繩先祖，
筆陣縱橫嫓鸛鵞。
臣王震昌 [印]： 震昌長壽

39. Li Zhanzhi 黎湛枝 (1870–1928), 4 columns in standard script, undated; 1 seal:

璀璨琁題歲月多，
賡颺妙句壓陰何。
中興待繪昭陵馬，
寄意還尋逸少鵞。
臣黎湛枝 [印]： 臣黎湛枝

40. Li Zhun 李準 (1871–1936), 5 columns in seal script, undated; 1 seal:

天府琳瑯御賞多，
和章絡繹擬羊何。
右軍故事流傳永，
應勝蓮陂寫戲鵞。
臣李準 [印]： 李準

41. Xiao Bingyan 蕭丙炎 (jinshi 1903), 3 columns in standard script, undated; 2 seals:

妙墨流傳積歲多，
幸逢宸賞貴如何。
興朝自有鳴岡鳳，
不數丹經易白鵞。
臣蕭丙炎敬題。 [印]： 臣、丙炎

42. Guo Zeyun 郭則澐 (1882–1946), 3 columns in standard script, undated; 1 seal:

奎章捧出五雲多，
畫史評量勝范何。
憶拜主恩江海去，
墨池親訪右軍鵞。
臣郭則澐敬題。 [印]： 郭則澐

43. Wang Guowei 王國維 (1877–1927), 2 columns in standard script, undated:

霅川妙繪世無多，
內史風期竟若何。
須信飛潜無二理，
跳天龍與戲池鵞。
臣王國維敬題。

44. Zhou Denghao 周登皞 (died 1940), 4 columns in semi-cursive script, undated:

得瞻宸翰荷恩多，
東晉風流事若何。
誓墓披圖臣有媿，
頻年蹤跡類鴐鵝。
臣周登皞

45. Chen Cengshou 陳曾壽 (1877–1949), 3 columns in standard script, undated; 1 seal:

畫圖逸事右軍多，
江左沈吟意若何。
閒却胸中王略論，
小亭長晝對池鵞。
臣陳曾壽 [印]：臣曾壽

46. Wang Naizheng 王乃徵 (1861–1933), 3 columns in standard script, undated; 1 seal:

禽戲能通墨戲多，
山陰清興意如何。
便論一藝須師法，
善草文山尚養鵞。
臣王乃徵 [印]：臣王乃徵

47. Yang Zhongxi 楊鍾羲 (1865–1940), 4 columns in standard script, dated 1926:

蘭亭興感意常多，
爭奈清談癈務何。
應羨東巡隨蹕路，
曾邀天笑繪籠鵞。
丙寅三月奉勅敬題。臣楊鍾羲

48. Lin Baoheng 林葆恆 (1881–?), 3 columns in standard script, undated; 1 seal:

臨池餘事豈堪多，
攬轡澂清意若何。
伫看中興新事業，
軍聲行亂蔡州鵝。
臣林葆恆 [印]： 林葆恆印

49. Puwei 溥偉 (1880–1937), 5 columns in semi-cursive script, dated 1936; 2 seals:

帖尾題詩數已多，
虞廷賡和感如何。
右軍憂國形辭翰，
不獨高風託愛鵞。
臣溥偉奉勅敬題，時康德三年正月二十三日。 [印]： 溥偉、敬書

50. Puxiu 溥修 (1896–1956), 4 columns in standard script, undated; 2 seals:

秘苑琳琅睿賞多，
幸邀遊目感如何。
五千文字薪傳盡，
綵筆今看道士鵞。
臣溥修敬題。 [印]： 臣溥修、敬書

51. Chen Cengze 陳曾則 (1881–1958), 5 columns in standard script, dated 1940:

賜觀圖畫感恩多，
湖海微臣幸若何。
願覩嘉符來鳳鳥，
永清寰宇化蒼鵞。
康德七年八月十六日臣陳曾則奉勅敬題。

52. Xu Siyun 徐思允 (active early 20th c.), 5 columns in standard script, dated 1940:

靜觀萬物得師多，
撥水衝波意若何。
堪咲征西雞鶩論，
不如道士解籠鵞。
康德七年八月二十九日臣徐思允奉勅敬題。

53. Shang Yanying 商衍瀛 (1869–1960), 5 columns in standard script, undated; 1 seal:

虎臥龍跳御賞多，
三希妙墨信如何。
陰陰夏木池塘裏，
續詠宸題逸少鵞。
臣商衍瀛 [印]： 臣商衍瀛

Collectors’ seals

He Fuzheng 賀復徵 (active 1st half of 17th c.)
He Zhonglai jianding zhencang 賀仲來鑑定珍藏

Wu Zhen 吳楨 (active 1st half of 17th c.)
Wu Zhen 吳楨
Zhousheng 周生

Zhang Bojun 張伯駿 (active mid-17th c.)
Bojun 伯駿
Zhang Bojun Fanwo shi jingwan shuhua zhi yin 張伯駿範我氏精玩書畫之印

Geng Zhaozhong 耿昭忠 (1640–1686)
Zhenmi 珍秘
Yi er zisun 宜爾子孫
Gong 公
Xingong zhenshang 信公珍賞

Geng Jiazuo 耿嘉祚 (active 2nd half of 17th c.)
Huihou zhencang 會侯珍藏
Geng Huihou jianding shuhua zhi zhang 耿會侯鑑定書畫之章
Zi Huihou Jiazuo yin 字會侯嘉祚印
Zhenwan 真玩
Zhansi ji 湛思記

Qing emperor Qianlong 清帝乾隆 (r. 1736–1795)
Qianlong yulan zhi bao 乾隆御覽之寳
Qianlong jianshang 乾隆鑑賞
Shiqu baoji 石渠寳笈
Yangxin Dian bao 養心殿寳
Yangxin Dian jiancang bao 養心殿鋻藏寳
Yi zisun 宜子孫
Sanxi Tang jingjian xi 三希堂精鋻璽
Wufuwudai Tang guxi tianzi bao 五福五代堂古稀天子寳
Taishang huangdi zhi bao 太上皇帝之寳
Guxi tianzi 古希天子
Shou 壽
Bazheng maonian zhi bao 八徵耄念之寳

Qing emperor Jiaqing 清帝嘉慶 (r. 1796–1820)
Jiaqing yulan zhi bao 嘉慶御覽之寳

Qing emperor Xuantong 清帝宣統 (r. 1908–1911)
Xuantong yulan 宣統御覽
Xuantong jianshang 宣統鑑賞
Wuyi Zhai jingjian xi 無逸齋精鋻璽

Jiang Zuyi 蔣祖詒 (1902–1973)
Jiang Zuyi 蔣祖詒
Gusun jiancang 穀孫鋻藏

Wang Jiqian 王季遷 (C. C. Wang, 1907–2003)
Jiqian jianding 季遷鑑定
Zhenze Wang shi Baowu Tang tushu ji 震澤王氏寳武堂圖書記
Zhenze Wang shi Jiqian shoucang yin 震澤王氏季遷收藏印
Wang Jiqian yin 王季遷印
Wang shi Jiqian zhencang zhi yin 王氏季遷珍藏之印
Huaiyun Lou jianshang shuhua zhi ji 懷雲樓鑑賞書畫之記
Jiqian xinshang 季遷心賞

Unidentified
Zhonggui shuhua yin 重貴書畫印
Xu Youyun zi 徐幼雲子
Xinyu tushu 新宇圖書
Bangu Xuan [half seal] 半古軒[半印]

Illegible: 5

[1] Translation from Wen C. Fong, Beyond Representation: Chinese Painting and Calligraphy 8th–14th Century. New York: The Metropolitan Museum of Art, 1992, p. 319. The romanization is changed from the Wade-Giles system to pinyin.
View more"
"459234","http://www.metmuseum.org/art/collection/search/459234","Inscription","Annotated at the upper right, in the same ink used to retouch the drawing, in what may be a sixteenth-century hand: XXXIII"
"203008","http://www.metmuseum.org/art/collection/search/203008","Inscription","HONI. SOIT. QUI. MAL. Y. PENSE. (carved on Garter Star within band)"
"203008","http://www.metmuseum.org/art/collection/search/203008","Marking","Stamped on metal lock plate inside three doors: HOBBS & Co London/By Appointment [Royal Arms]

Stamped on lock plate of three drawers: HOBBS & Co London

Stamped on lock plate of bottom drawer: HOBBS & Co/London/By Appointment"
"435826","http://www.metmuseum.org/art/collection/search/435826","Inscription","Signed (lower left): EBJ"
"466187","http://www.metmuseum.org/art/collection/search/466187","Marking","Arms (at the bottom corners): Martin Pessler, Margarete Toppler"
"634108","http://www.metmuseum.org/art/collection/search/634108","Inscription","Signed (lower left): F. Hodler"
"456342","http://www.metmuseum.org/art/collection/search/456342","Inscription","Futuh al-Haramayn manuscript describing and showing the holy sites Mecca and Medina.
On one page there is a date which is outside of the text border in Persian:
تحریر یافت بتاریخ محمرم الحرام سنة 1089 روز چهارشنبه
Written on the date [of the month] Muharram al-Haram of the year 1089/ March 1678 on the day Wednesday.

A.Ghouchani, 2011"
"204896","http://www.metmuseum.org/art/collection/search/204896","Inscription","On underside of kettle: 69=19;
On underside of spirit-lamp holder: 46=4;
On underside of tray: 41=11;
On top of shaft of tripod: this 184=8/the whole 342=2"
"204896","http://www.metmuseum.org/art/collection/search/204896","Marking","[1] a peacock in his pride, SP below in conforming shaped punch (maker's mark for Simon Pantin);
[2] I (London date letter for 1724–25);
[3] Leopard's head crowned (London assay office mark);
[4] Lion passant (English quality mark for sterling).

Location of marks:
[1]–[4] on underside of kettle, on underside of spirit lamp, on upper surface of tray; on tripod at top of baluster.
[1], [4] on insetting rim of cover of teakettle;
[4] on cover of spirit lamp;
[1] on side of plinth of one of the tripod feet"
"437835","http://www.metmuseum.org/art/collection/search/437835","Inscription","Signed (lower left): HTLautrec [HTL in monogram]"
"459201","http://www.metmuseum.org/art/collection/search/459201","Signature","[movement] Goullons, Paris"
"447000","http://www.metmuseum.org/art/collection/search/447000","Inscription","Inscription in Arabic in thuluth script on neck and body:
ممما عمل برسم تربة المقر العالي/ العلائي البندقدار/ قدس الله روحه
From [the objects] that were made for the tomb of His High Excellency
al-‘Ala’i al-Bunduqdar (the keeper of the bow), may God sanctify his soul"
"444607","http://www.metmuseum.org/art/collection/search/444607","Inscription","Around molded collar in Arabic in naskhi script:
ناد علیاً مظهر العجائبی
تجده عوناً لك في النوائبي
کل هم و غم سینجلي
بولایتك یا علي یا علي یا علي
Call upon ‘Ali, the revealer of miracles made manifest,
You will find him a comfort to you in times of misfortune
All grief and sorrows will disappear through your
O ‘Ali, O ‘Ali, O ‘Ali"
"464341","http://www.metmuseum.org/art/collection/search/464341","Marking","TOL [hallmark of city of Toulouse on hem of garment and twice on base], [fleur-de-lis above, in reserve], [S in shape on hem of garment and twice on base]; [unidentified indistinct goldsmith's mark, probably IC and PO with heart in between]; [year mark on hem of saint's garment and base]"
"437879","http://www.metmuseum.org/art/collection/search/437879","Inscription","Signed (upper left): IVMeer. [initials in monogram]"
"466292","http://www.metmuseum.org/art/collection/search/466292","Inscription","hans schwinli vo münche 1507"
"453053","http://www.metmuseum.org/art/collection/search/453053","Inscription","In Arabic in Bengali tughra-style script:
قال النبي صلی الله علیه وسلم
من بنی مسجداً لله بنی الله له
قصراً مثله في الجنة في عهد السلطان علاء و الدنیا و الدین
ابو المظفر حسین شاه السلطان خلد الله ملکه وسلطانه
بنی هذا المسجد الجامع شاهزاده دانیال دام عزه في العشر من ذي الحجة
سنة خمس و تسعمائة
The Prophet — God’s blessings and peace be upon him — said:
“He who builds a mosque for God, God builds a palace the like of it in
paradise.” In the reign of the Sultan ‘Ala’ al-Dunya wa’l din Abu‘l-Muzaffar
Husain Shah al-Sultan, may God perpetuate his dominion and sovereignty.
Shahzada Daniyal, may his glory endure, built this congregational mosque on
the tenth of Dhu’l-Hijja in the year 905 AH [July 7, 1500 CE]"
"472381","http://www.metmuseum.org/art/collection/search/472381","Inscription","(left to right) MIHAEL / MELHIOR / BALDASAR / GAS / PA[R] / GABRIEL; (on Gabriel's scroll) POSTVL ACIVIS (declaration)"
"437675","http://www.metmuseum.org/art/collection/search/437675","Inscription","Inscribed (background): :S: / :A[N]DREAS"
"454662","http://www.metmuseum.org/art/collection/search/454662","Inscription","recto: Quran 30:25ish to 30:28 (ending at ""mar z"")
verso: Quran 30:28 (from ""fntm"") to 30:32 (ending at wa ka)

In Arabic and kufic script:
Koran 30:28-32

A.Ghouchani, 2011"
"438816","http://www.metmuseum.org/art/collection/search/438816","Inscription","Signed (lower left): TH. Rousseau.; and (lower right): TH-R"
"441769","http://www.metmuseum.org/art/collection/search/441769","Inscription","Signed and dated (lower right): I.W. 1779"
"438820","http://www.metmuseum.org/art/collection/search/438820","Inscription","Signed (lower left): G. Courbet."
"438821","http://www.metmuseum.org/art/collection/search/438821","Inscription","Signed, dated, and inscribed: (lower right) P Gauguin 91; (lower left) IA ORANA MARIA (Hail Mary)"
"438822","http://www.metmuseum.org/art/collection/search/438822","Inscription","Signed (lower right): Henri Rousseau"
"464428","http://www.metmuseum.org/art/collection/search/464428","Inscription","Inscribed in Greek: [initials for] Jesus Christ; [initals for] Mother of God; [initials for] Saint John; The Division of the Cloak; The Cross Implanted in the Stomach of Hades"
"470328","http://www.metmuseum.org/art/collection/search/470328","Inscription","[on black band against background] PADRE MIO SIENO SALVI CHOSTORO PEQUALI TU / VOLESTI CHIO PATISSI PASSIONE (My Father, let those be saved for whom you wished me to suffer the Passion); DOLCIXIMO FIGLIUOLO PELLAC: / TE CHIO TIDIE ABBI MIA DI CHOSTORO (Dearest Son, because of the milk that I gave you, have mercy on them)."
"464443","http://www.metmuseum.org/art/collection/search/464443","Inscription","D[OMI]N[U]S LOQVITVR MARIE (the Lord speaks to Mary)"
"440723","http://www.metmuseum.org/art/collection/search/440723","Inscription","Signed (left margin): J. L. GEROME"
"454611","http://www.metmuseum.org/art/collection/search/454611","Signature","'Abd al-Qadir Hisari"
